date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:25	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22c5683be31f248e13c40bc1e70872cb3a%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034d/1593016050564/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034d/1593016050564/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-two-hlbmd)
12:42:25	334445/334445	---M--	200	added ('OK')	image/jpeg	etag:COfBwJzZxOsCEAE=	https://images.squarespace-cdn.com/content/5ec321c2af33de48734cc929/1589847475653-RB7EBQ21R6A7RK494ZK6/20140301_Trade-151_0124-copy.jpg?format=1500w&content-type=image%2Fjpeg	D:/IEC/Web%20stuff/IEC%20site%20draft/images.squarespace-cdn.com/content/5ec321c2af33de48734cc929/1589847475653-RB7EBQ21R6A7RK494ZK6/20140301_Trade-151_0124-copy43a3.jpg	(from https://reed-chicory-2fpn.squarespace.com/events/event-five-a26bn)
12:42:25	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22c5683be31f248e13c40bc1e70872cb3a%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034d/1593016050564/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034d/1593016050564/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-two-hlbmd)
12:42:26	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22c5683be31f248e13c40bc1e70872cb3a%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034d/1593016050564/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034d/1593016050564/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-two-hlbmd)
12:42:26	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22093fd54dc5efd808b91460ab584752e0%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-three-4e7bj)
12:42:26	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22093fd54dc5efd808b91460ab584752e0%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-three-4e7bj)
12:42:26	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22093fd54dc5efd808b91460ab584752e0%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-three-4e7bj)
12:42:27	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22093fd54dc5efd808b91460ab584752e0%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-three-4e7bj)
12:42:27	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%22093fd54dc5efd808b91460ab584752e0%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b2034f/1593016057834/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-three-4e7bj)
12:42:27	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%2208de69e15f47da98be900cddb244c462%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-four-g9kyn)
12:42:27	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%2208de69e15f47da98be900cddb244c462%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-four-g9kyn)
12:42:27	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%2208de69e15f47da98be900cddb244c462%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-four-g9kyn)
12:42:28	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%2208de69e15f47da98be900cddb244c462%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-four-g9kyn)
12:42:28	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%2208de69e15f47da98be900cddb244c462%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20351/1593016096831/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-four-g9kyn)
12:42:28	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%227b8e392f386b01a8531b207610716355%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-five-4rc7n)
12:42:28	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%227b8e392f386b01a8531b207610716355%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-five-4rc7n)
12:42:29	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%227b8e392f386b01a8531b207610716355%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-five-4rc7n)
12:42:29	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%227b8e392f386b01a8531b207610716355%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-five-4rc7n)
12:42:29	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	etag:W/%227b8e392f386b01a8531b207610716355%22	http://static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy.jpg?format=1500w	D:/IEC/Web%20stuff/IEC%20site%20draft/static1.squarespace.com/static/618c27607b5c9c3d625a6332/61c368ee517bee7276b2034a/61c368ee517bee7276b20353/1593016086924/20140301_Trade-151_0124-copy26f7.jpg	(from https://reed-chicory-2fpn.squarespace.com/events-1/event-five-4rc7n)
